wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,143263,249,0,1902,-0.233,0.690,0.315,40.38,-90.58,-18.93,F
,1432641,212,0,1890,-0.199,0.658,0.326,-43.42,-6.79,-1.25,F
,143265,215,0,791,-0.156,0.628,0.367,39.74,-80.53,-1.89,F
,143266,221,0,1626,-0.26,0.615,0.397,32.80,-69.17,-16.32,F
,1432671,201,0,1901,-0.115,0.617,0.413,-24.09,-6.18,-14.38,F
,143271,56,0,1925,-0.17,0.643,0.463,1.00,-2.32,-22.8,F
,1432731,93,0,1939,-0.155,0.725,0.370,25.33,19.9,-16.59,F
,143278,165,0,950,-0.207,0.77,0.376,14.65,6.5,-3.09,F
,143279,144,0,125,-0.170,0.75,0.460,23.11,6.6,0.17,F
,143281,182,0,1957,-0.74,0.847,0.451,6.58,3.67,0.81,
,143283,176,0,1558,-0.121,0.88,0.486,14.78,1.4,-4.82,F
,1432851,118,0,2042,-0.55,0.862,0.512,.73,4.19,-3.58,F
,1432871,58,0,1593,-0.17,0.865,0.524,2.13,6.23,3.24,F
,143288,62,0,1786,-0.13,0.852,0.580,2.30,3.2,10.29,F
,1432891,167,0,2032,-0.28,0.806,0.558,26.29,-1.27,11.49,F
,1432911,199,0,1808,-0.107,0.846,0.577,38.42,-1.84,10.14,F
,1432921,282,0,1779,-0.043,0.79,0.681,1.94,-19.14,3.41,F
,143299,769,0,1792,-0.12,0.937,0.517,29.65,1234,6.78,F
,143300,813,0,1957,-0.19,0.929,0.509,0.00,8.40,7.26,F
,143301,819,0,1781,-0.04,0.899,0.535,13.55,4.7,9.21,F
,143304,819,0,2009,-0.161,0.862,0.563,5.17,16.42,15.09,F
,143305,818,0,1952,-0.116,0.840,0.550,20.99,2761,16.1,F
,143306,805,0,1702,-0.27,0.837,0.550,8.27,4171,19.81,F
,1433071,790,0,2037,-0.161,0.83,0.560,21.71,5101,23.03,F
,1433081,761,0,887,-0.173,0.834,0.567,1.04,53.76,25.44,F
,143314,779,0,1738,-0.38,0.831,0.633,0.13,3452,20.68,F
,143319,817,0,1826,-0.236,0.771,0.664,5.19,22.89,16.60,F
,1433211,835,0,983,-0.244,0.78,0.650,5.30,38.48,23.38,F
,143322,799,0,1917,-0.227,0.751,0.644,7.01,4208,25.0,F
,143325,755,0,1669,-0.183,0.70,0.642,-18.60,3.30,27.68,F
,143328,807,0,1952,-0.02,0.670,0.699,51.88,31.10,23.67,F
,143329,823,0,1616,-0.088,0.629,0.703,57.35,30.58,19.10,F
,1433301,754,0,2024,-0.109,0.60,0.716,-53.27,3.82,18.2,F
,143333,704,0,1734,-0.80,0.609,0.688,-45.50,3.58,10.5,F
,143336,699,0,1667,-0.02,0.638,0.640,60.31,21.41,2.07,F
,143337,741,0,1616,-0.008,0.627,0.651,67.15,23.26,-1.57,F
,143338,771,0,1623,-0.05,0.614,0.647,69.00,26.14,-3.87,F
,1433431,722,0,1961,-0.088,0.66,0.580,-101.94,3.35,-18.51,F
,143344,742,0,1586,-0.25,0.648,0.612,110.72,.91,-22.33,F
,143346,740,0,1703,-0.82,0.635,0.660,107.56,-13.84,-23.28,F
,143348,800,0,2100,-0.94,0.605,0.703,110.38,-17.16,-19.03,F
,1433491,831,0,901,-0.205,0.59,0.717,-105.48,11.54,-17.75,F
,1433501,785,0,882,-0.220,0.56,0.701,-107.09,2.90,-1.69,F
,143353,506,0,1906,-0.250,0.44,0.755,-120.23,5.90,-12.59,F
,1433551,298,0,1719,-0.266,0.39,0.785,-110.90,6.23,-367,F
,143358,350,0,1927,-0.312,0.35,0.783,-112.16,4.39,-071,F
,143361,736,0,2201,-0.360,0.201,0.790,126.84,46.37,-0.62,F
,143362,717,0,1702,-0.373,0.12,0.829,-124.90,5.35,-4.53,F
,143363,704,0,1831,-0.423,0.13,0.854,-126.58,5.91,-8.03,F
,1433641,786,0,1791,-0.70,0.072,0.864,-117.80,0.37,-10.79,F
,143365,801,0,1872,-0.360,0.06,0.864,-112.66,8.34,-12.25,F
,1433671,739,0,031,-0.374,0.025,0.888,121.91,46.69,-11.34,F
,1433721,864,0,015,-0.342,-0.07,1.063,-106.74,69.73,-7.93,F
,143381,980,0,1817,-0.321,-0.52,1.323,-43.65,6.25,-51.06,F
,143383,991,0,2059,-0.384,-0.20,1.142,46.76,7.72,-15.11,F
,143385,932,0,1535,-0.564,-0.05,1.113,56.68,8.00,-16.64,F
,143386,845,0,1577,-0.34,0.063,1.178,0.24,75.90,-13.34,F
,1433871,847,0,1753,-0.620,0.135,1.149,9.34,65.42,-21.09,F
,143388,887,0,1635,-0.729,0.167,1.144,8.75,52.20,-22.39,F
,1433921,922,0,762,-0.519,0.07,0.998,2.03,-5.3,-20.03,F
,1433931,892,0,1972,-0.76,0.020,0.990,-5.41,-1.85,-21.28,F
,1433941,898,0,911,-0.455,-0.08,0.920,2.42,-1.38,-20.35,F
,1433961,862,0,872,-0.388,-0.01,0.900,18.16,-.03,-1483,F
,143399,706,0,1938,-0.405,-0.00,0.898,23.46,883,-12.16,F
,143400,674,0,1884,-0.429,-0.02,0.906,23.97,990,-12.12,F
,1434031,149,0,467,-0.496,-0.02,0.948,18.81,-2.61,-21.43,F
,1434051,144,0,1861,-0.493,-0.02,1.000,19.45,-5.77,-15.31,F
,1434101,575,0,1802,-0.38,-0.045,0.980,44.91,-4.97,-13.95,F
,1434141,313,0,1610,-0.346,-0.09,0.963,32.00,-7.98,-10.04,F
